Timestamp,TERM_ANA,LM35_0,LM35_1,LM35_2,DS18B20_0,DS18B20_1,DS18B20_2
2025-05-21 03:48:50,791.0,561.0,652.0,28.0,9.31,14.31,14.94
2025-05-21 03:48:52,791.0,561.0,653.0,24.0,9.31,14.31,14.94
2025-05-21 03:48:53,791.0,561.0,654.0,24.0,9.31,14.31,14.94
2025-05-21 03:48:55,790.0,561.0,654.0,27.0,9.31,14.31,14.94
2025-05-21 03:48:57,791.0,561.0,652.0,29.0,9.31,14.31,14.94
2025-05-21 03:48:58,790.0,561.0,649.0,39.0,9.31,14.31,14.94
2025-05-21 03:49:00,791.0,561.0,636.0,20.0,9.31,14.31,14.94
2025-05-21 03:49:02,792.0,561.0,655.0,29.0,9.31,14.31,14.94
2025-05-21 03:49:04,792.0,562.0,652.0,28.0,9.31,14.31,14.94
2025-05-21 03:49:05,792.0,561.0,654.0,23.0,9.31,14.31,14.94
2025-05-21 03:49:07,788.0,561.0,654.0,31.0,9.31,14.31,14.94
2025-05-21 03:49:09,791.0,561.0,654.0,29.0,9.25,14.31,14.94
2025-05-21 03:49:10,790.0,561.0,653.0,48.0,9.31,14.31,14.94
2025-05-21 03:49:12,788.0,562.0,654.0,22.0,9.31,14.31,14.94
2025-05-21 03:49:14,792.0,561.0,655.0,23.0,9.31,14.31,14.94
2025-05-21 03:49:15,791.0,562.0,647.0,31.0,9.31,14.31,14.94
2025-05-21 03:49:17,792.0,562.0,654.0,27.0,9.31,14.31,14.94
2025-05-21 03:49:19,792.0,561.0,654.0,28.0,9.31,14.31,14.94
2025-05-21 03:49:20,790.0,561.0,658.0,28.0,9.31,14.31,14.94
2025-05-21 03:49:22,790.0,562.0,650.0,27.0,9.25,14.31,14.94
2025-05-21 03:49:24,791.0,562.0,655.0,26.0,9.31,14.31,14.94
2025-05-21 03:49:25,789.0,561.0,652.0,21.0,9.31,14.31,14.94
2025-05-21 03:49:27,789.0,562.0,651.0,47.0,9.31,14.31,14.94
2025-05-21 03:49:29,791.0,561.0,653.0,30.0,9.25,14.31,14.94
2025-05-21 03:49:31,790.0,561.0,652.0,24.0,9.31,14.31,14.94
2025-05-21 03:49:32,792.0,561.0,650.0,29.0,9.31,14.31,14.94
2025-05-21 03:49:34,791.0,562.0,644.0,31.0,9.25,14.31,14.94
2025-05-21 03:49:36,790.0,562.0,645.0,22.0,9.31,14.31,14.94
2025-05-21 03:49:37,791.0,562.0,651.0,27.0,9.31,14.31,14.94
2025-05-21 03:49:39,788.0,562.0,652.0,19.0,9.31,14.31,14.94
2025-05-21 03:49:41,791.0,561.0,654.0,19.0,9.31,14.31,14.94
2025-05-21 03:49:42,791.0,562.0,650.0,20.0,9.31,14.31,14.94
2025-05-21 03:49:44,791.0,562.0,653.0,26.0,9.31,14.31,14.94
2025-05-21 03:49:46,789.0,562.0,648.0,22.0,9.31,14.31,14.94
2025-05-21 03:49:47,789.0,562.0,670.0,21.0,9.31,14.31,14.94
2025-05-21 03:49:49,791.0,562.0,651.0,20.0,9.31,14.31,14.94
2025-05-21 03:49:51,789.0,561.0,658.0,21.0,9.31,14.31,14.94
2025-05-21 03:49:53,792.0,561.0,652.0,36.0,9.31,14.31,14.94
2025-05-21 03:49:54,789.0,562.0,653.0,23.0,9.31,14.31,14.94
2025-05-21 03:49:56,789.0,562.0,652.0,18.0,9.31,14.31,14.94
2025-05-21 03:49:58,792.0,562.0,652.0,24.0,9.31,14.31,14.94
2025-05-21 03:49:59,791.0,562.0,651.0,33.0,9.31,14.31,14.94
2025-05-21 03:50:01,791.0,562.0,652.0,32.0,9.31,14.31,14.94
2025-05-21 03:50:03,790.0,562.0,652.0,24.0,9.31,14.31,14.94
2025-05-21 03:50:04,790.0,561.0,677.0,39.0,9.31,14.31,14.94
2025-05-21 03:50:06,791.0,562.0,652.0,28.0,9.31,14.31,14.94
2025-05-21 03:50:08,788.0,562.0,640.0,25.0,9.31,14.31,14.94
2025-05-21 03:50:09,790.0,562.0,651.0,40.0,9.31,14.31,14.94
2025-05-21 03:50:11,790.0,563.0,647.0,22.0,9.31,14.31,14.94
2025-05-21 03:50:13,789.0,562.0,643.0,21.0,9.31,14.31,14.94
2025-05-21 03:50:15,791.0,562.0,650.0,28.0,9.31,14.31,14.94
2025-05-21 03:50:16,791.0,562.0,653.0,39.0,9.31,14.31,14.94
2025-05-21 03:50:18,790.0,562.0,650.0,26.0,9.31,14.31,14.94
2025-05-21 03:50:20,789.0,562.0,653.0,20.0,9.31,14.31,14.94
2025-05-21 03:50:21,788.0,562.0,655.0,36.0,9.31,14.31,14.94
2025-05-21 03:50:23,792.0,562.0,652.0,29.0,9.31,14.31,14.94
2025-05-21 03:50:25,789.0,562.0,653.0,24.0,9.31,14.31,14.94
2025-05-21 03:50:26,791.0,562.0,653.0,27.0,9.31,14.31,14.94
2025-05-21 03:50:28,789.0,562.0,653.0,19.0,9.31,14.31,14.94
2025-05-21 03:50:30,789.0,562.0,653.0,19.0,9.25,14.31,14.94
2025-05-21 03:50:31,789.0,562.0,654.0,21.0,9.31,14.31,14.94
2025-05-21 03:50:33,792.0,562.0,659.0,24.0,9.31,14.31,14.94
2025-05-21 03:50:35,790.0,562.0,652.0,20.0,9.31,14.31,14.94
2025-05-21 03:50:37,792.0,562.0,652.0,28.0,9.31,14.31,14.94
2025-05-21 03:50:38,792.0,562.0,651.0,20.0,9.31,14.31,14.94
2025-05-21 03:50:40,792.0,561.0,650.0,28.0,9.31,14.31,14.94
2025-05-21 03:50:42,791.0,562.0,633.0,20.0,9.31,14.31,14.94
2025-05-21 03:50:43,791.0,562.0,643.0,31.0,9.25,14.31,14.94
2025-05-21 03:50:45,790.0,562.0,648.0,26.0,9.31,14.31,14.94
2025-05-21 03:50:47,791.0,562.0,651.0,30.0,9.25,14.31,14.94
2025-05-21 03:50:48,789.0,562.0,655.0,21.0,9.31,14.31,14.94
2025-05-21 03:50:50,792.0,562.0,653.0,19.0,9.31,14.31,14.94
2025-05-21 03:50:52,790.0,562.0,653.0,21.0,9.31,14.31,14.94
2025-05-21 03:50:53,789.0,562.0,653.0,28.0,9.25,14.31,14.94
2025-05-21 03:50:55,790.0,562.0,651.0,29.0,9.25,14.31,14.94
2025-05-21 03:50:57,790.0,562.0,652.0,27.0,9.31,14.31,14.94
2025-05-21 03:50:59,792.0,562.0,652.0,27.0,9.31,14.31,14.94
2025-05-21 03:51:00,788.0,562.0,652.0,25.0,9.31,14.31,14.94
2025-05-21 03:51:02,790.0,562.0,652.0,19.0,9.31,14.31,14.94
2025-05-21 03:51:04,791.0,562.0,635.0,21.0,9.31,14.31,14.94
2025-05-21 03:51:05,792.0,561.0,660.0,24.0,9.31,14.31,14.94
2025-05-21 03:51:07,789.0,562.0,640.0,23.0,9.31,14.31,14.94
2025-05-21 03:51:09,791.0,562.0,635.0,21.0,9.31,14.31,14.94
2025-05-21 03:51:10,788.0,562.0,653.0,21.0,9.31,14.31,14.94
2025-05-21 03:51:12,791.0,562.0,655.0,20.0,9.31,14.31,14.94
2025-05-21 03:51:14,789.0,562.0,664.0,21.0,9.31,14.31,14.94
2025-05-21 03:51:15,788.0,562.0,649.0,25.0,9.31,14.31,14.94
2025-05-21 03:51:17,791.0,562.0,648.0,20.0,9.31,14.31,14.94
2025-05-21 03:51:19,792.0,562.0,653.0,27.0,9.31,14.31,14.94
2025-05-21 03:51:20,788.0,562.0,652.0,20.0,9.31,14.31,14.94
2025-05-21 03:51:22,792.0,562.0,649.0,18.0,9.31,14.31,14.94
2025-05-21 03:51:24,791.0,562.0,651.0,22.0,9.31,14.31,14.94
2025-05-21 03:51:26,792.0,562.0,651.0,19.0,9.31,14.31,14.94
2025-05-21 03:51:27,791.0,562.0,649.0,26.0,9.31,14.31,14.94
2025-05-21 03:51:29,789.0,562.0,652.0,25.0,9.31,14.31,14.94
2025-05-21 03:51:31,791.0,562.0,651.0,29.0,9.31,14.31,14.94
2025-05-21 03:51:32,790.0,562.0,650.0,19.0,9.31,14.31,14.94
2025-05-21 03:51:34,790.0,562.0,650.0,19.0,9.31,14.31,14.94
2025-05-21 03:51:36,791.0,562.0,650.0,19.0,9.31,14.31,14.94
2025-05-21 03:51:37,791.0,562.0,650.0,21.0,9.31,14.31,14.94
2025-05-21 03:51:39,791.0,561.0,640.0,30.0,9.31,14.31,14.94
2025-05-21 03:51:41,790.0,562.0,674.0,35.0,9.31,14.31,14.94
2025-05-21 03:51:42,789.0,561.0,653.0,25.0,9.31,14.31,14.94
2025-05-21 03:51:44,792.0,562.0,652.0,29.0,9.31,14.31,14.94
2025-05-21 03:51:46,791.0,562.0,652.0,20.0,9.31,14.31,14.94
2025-05-21 03:51:48,790.0,562.0,651.0,30.0,9.31,14.31,14.94
2025-05-21 03:51:49,791.0,562.0,651.0,26.0,9.31,14.31,14.94
2025-05-21 03:51:51,791.0,562.0,650.0,32.0,9.31,14.31,14.94
2025-05-21 03:51:53,791.0,562.0,650.0,36.0,9.31,14.31,14.94
2025-05-21 03:51:54,791.0,562.0,655.0,35.0,9.31,14.31,14.94
2025-05-21 03:51:56,791.0,562.0,651.0,26.0,9.31,14.31,14.94
2025-05-21 03:51:58,791.0,562.0,651.0,28.0,9.31,14.31,14.94
2025-05-21 03:51:59,791.0,562.0,651.0,35.0,9.31,14.31,14.94
2025-05-21 03:52:01,789.0,562.0,651.0,39.0,9.31,14.31,14.94
2025-05-21 03:52:03,791.0,561.0,639.0,27.0,9.25,14.31,14.94
2025-05-21 03:52:04,791.0,562.0,651.0,24.0,9.31,14.31,14.94
2025-05-21 03:52:06,791.0,562.0,651.0,39.0,9.31,14.31,14.94
2025-05-21 03:52:08,791.0,562.0,627.0,21.0,9.31,14.31,14.94
2025-05-21 03:52:10,789.0,562.0,652.0,28.0,9.31,14.31,14.94
2025-05-21 03:52:11,791.0,562.0,652.0,21.0,9.31,14.31,14.94
2025-05-21 03:52:13,792.0,562.0,650.0,23.0,9.31,14.31,14.94
2025-05-21 03:52:15,791.0,562.0,652.0,21.0,9.31,14.31,14.94
2025-05-21 03:52:16,790.0,563.0,647.0,30.0,9.31,14.31,14.94
2025-05-21 03:52:18,790.0,562.0,650.0,43.0,9.25,14.31,14.94
2025-05-21 03:52:20,790.0,562.0,651.0,27.0,9.31,14.31,14.94
2025-05-21 03:52:21,791.0,562.0,645.0,46.0,9.31,14.31,14.94
2025-05-21 03:52:23,788.0,562.0,651.0,31.0,9.25,14.31,14.94
2025-05-21 03:52:25,790.0,562.0,650.0,21.0,9.25,14.31,14.94
2025-05-21 03:52:26,789.0,562.0,663.0,22.0,9.31,14.31,14.94
2025-05-21 03:52:28,792.0,562.0,648.0,20.0,9.31,14.31,14.94
2025-05-21 03:52:30,791.0,562.0,651.0,26.0,9.31,14.31,14.94
2025-05-21 03:52:32,791.0,562.0,651.0,20.0,9.31,14.31,14.94
2025-05-21 03:52:33,790.0,562.0,652.0,20.0,9.31,14.31,14.94
2025-05-21 03:52:35,791.0,562.0,651.0,20.0,9.31,14.31,14.94
2025-05-21 03:52:37,791.0,562.0,639.0,19.0,9.31,14.31,14.94
2025-05-21 03:52:38,792.0,562.0,657.0,34.0,9.25,14.31,14.94
2025-05-21 03:52:40,789.0,562.0,652.0,29.0,9.31,14.31,14.94
2025-05-21 03:52:42,791.0,562.0,650.0,29.0,9.25,14.31,14.94
2025-05-21 03:52:43,789.0,562.0,652.0,29.0,9.25,14.31,14.94
2025-05-21 03:52:45,789.0,562.0,650.0,22.0,9.31,14.31,14.94
2025-05-21 03:52:47,791.0,562.0,651.0,42.0,9.31,14.31,14.94
2025-05-21 03:52:48,789.0,562.0,652.0,22.0,9.25,14.31,14.94
2025-05-21 03:52:50,789.0,562.0,652.0,25.0,9.31,14.31,14.94
2025-05-21 03:52:52,789.0,561.0,648.0,18.0,9.31,14.31,14.94
2025-05-21 03:52:53,790.0,562.0,651.0,20.0,9.31,14.31,14.94
2025-05-21 03:52:55,791.0,562.0,650.0,27.0,9.31,14.31,14.94
2025-05-21 03:52:57,792.0,562.0,652.0,22.0,9.31,14.31,14.94
2025-05-21 03:52:59,792.0,562.0,652.0,22.0,9.31,14.31,14.94
2025-05-21 03:53:00,792.0,562.0,650.0,19.0,9.31,14.31,14.94
2025-05-21 03:53:02,788.0,561.0,651.0,24.0,9.31,14.31,14.94
2025-05-21 03:53:04,788.0,562.0,651.0,23.0,9.31,14.31,14.94
2025-05-21 03:53:05,788.0,562.0,651.0,30.0,9.31,14.25,14.94
2025-05-21 03:53:07,789.0,562.0,650.0,29.0,9.31,14.31,14.94
2025-05-21 03:53:09,792.0,562.0,651.0,23.0,9.31,14.31,14.94
2025-05-21 03:53:10,790.0,562.0,653.0,23.0,9.31,14.31,14.94
2025-05-21 03:53:12,791.0,562.0,635.0,21.0,9.31,14.31,14.94
2025-05-21 03:53:14,791.0,561.0,663.0,24.0,9.25,14.31,14.94
2025-05-21 03:53:15,790.0,561.0,646.0,24.0,9.31,14.31,14.94
2025-05-21 03:53:17,791.0,562.0,648.0,24.0,9.31,14.31,14.94
2025-05-21 03:53:19,791.0,562.0,612.0,26.0,9.31,14.31,14.94
2025-05-21 03:53:21,789.0,562.0,675.0,26.0,9.31,14.31,14.94
2025-05-21 03:53:22,789.0,561.0,654.0,32.0,9.31,14.31,14.94
2025-05-21 03:53:24,789.0,561.0,658.0,29.0,9.31,14.31,14.94
2025-05-21 03:53:26,792.0,561.0,652.0,40.0,9.25,14.31,14.94
2025-05-21 03:53:27,790.0,562.0,652.0,29.0,9.31,14.31,14.94
2025-05-21 03:53:29,789.0,562.0,652.0,24.0,9.25,14.31,14.94
2025-05-21 03:53:31,790.0,562.0,650.0,24.0,9.25,14.31,14.94
2025-05-21 03:53:32,791.0,562.0,652.0,35.0,9.25,14.31,14.94
2025-05-21 03:53:34,790.0,562.0,652.0,24.0,9.25,14.31,14.94
2025-05-21 03:53:36,789.0,562.0,653.0,27.0,9.25,14.31,14.94
2025-05-21 03:53:37,789.0,562.0,650.0,19.0,9.31,14.31,14.94
2025-05-21 03:53:39,791.0,561.0,651.0,27.0,9.25,14.31,14.94
2025-05-21 03:53:41,791.0,562.0,647.0,22.0,9.19,14.31,14.94
2025-05-21 03:53:43,789.0,562.0,661.0,18.0,9.25,14.31,14.94
2025-05-21 03:53:44,790.0,561.0,655.0,21.0,9.25,14.31,14.94
2025-05-21 03:53:46,789.0,562.0,653.0,46.0,9.25,14.31,14.94
2025-05-21 03:53:48,791.0,562.0,654.0,23.0,9.25,14.31,14.94
2025-05-21 03:53:49,790.0,562.0,649.0,19.0,9.25,14.31,14.94
2025-05-21 03:53:51,789.0,562.0,654.0,36.0,9.19,14.31,14.94
2025-05-21 03:53:53,789.0,562.0,652.0,23.0,9.25,14.31,14.94
2025-05-21 03:53:54,791.0,562.0,653.0,29.0,9.25,14.31,14.94
2025-05-21 03:53:56,789.0,561.0,653.0,32.0,9.19,14.31,14.94
2025-05-21 03:53:58,790.0,562.0,640.0,48.0,9.19,14.31,14.94
2025-05-21 03:53:59,789.0,562.0,647.0,31.0,9.19,14.31,14.94
2025-05-21 03:54:01,789.0,562.0,653.0,31.0,9.19,14.31,14.94
2025-05-21 03:54:03,789.0,561.0,651.0,35.0,9.19,14.31,14.94
2025-05-21 03:54:05,789.0,562.0,617.0,31.0,9.25,14.31,14.94
2025-05-21 03:54:06,790.0,561.0,654.0,25.0,9.19,14.31,14.94
2025-05-21 03:54:08,789.0,561.0,651.0,24.0,9.19,14.31,14.94
2025-05-21 03:54:10,790.0,561.0,666.0,26.0,9.19,14.31,14.94
2025-05-21 03:54:11,790.0,562.0,653.0,27.0,9.19,14.31,14.94
2025-05-21 03:54:13,789.0,562.0,653.0,25.0,9.19,14.31,14.94
2025-05-21 03:54:15,790.0,562.0,653.0,20.0,9.19,14.31,14.94
2025-05-21 03:54:16,789.0,562.0,655.0,22.0,9.19,14.31,14.94
2025-05-21 03:54:18,790.0,562.0,654.0,27.0,9.19,14.31,14.94
2025-05-21 03:54:20,790.0,562.0,653.0,29.0,9.19,14.31,14.94
2025-05-21 03:54:21,789.0,562.0,653.0,19.0,9.19,14.31,14.94
2025-05-21 03:54:23,791.0,562.0,655.0,19.0,9.19,14.31,14.94
2025-05-21 03:54:25,789.0,562.0,653.0,26.0,9.19,14.31,14.94
2025-05-21 03:54:26,790.0,563.0,652.0,27.0,9.19,14.31,14.94
2025-05-21 03:54:28,790.0,562.0,652.0,23.0,9.19,14.31,14.94
2025-05-21 03:54:30,789.0,562.0,656.0,22.0,9.19,14.31,14.94
2025-05-21 03:54:32,790.0,562.0,651.0,20.0,9.19,14.31,14.94
2025-05-21 03:54:33,788.0,562.0,654.0,20.0,9.19,14.31,14.94
2025-05-21 03:54:35,789.0,562.0,668.0,21.0,9.19,14.31,14.94
2025-05-21 03:54:37,790.0,562.0,652.0,20.0,9.19,14.31,14.94
2025-05-21 03:54:38,789.0,562.0,654.0,25.0,9.19,14.31,14.94
2025-05-21 03:54:40,790.0,562.0,654.0,22.0,9.19,14.31,14.94
2025-05-21 03:54:42,789.0,562.0,653.0,32.0,9.13,14.31,14.94
2025-05-21 03:54:43,790.0,562.0,655.0,19.0,9.19,14.31,14.94
2025-05-21 03:54:45,790.0,562.0,655.0,22.0,9.19,14.31,14.94
2025-05-21 03:54:47,790.0,562.0,669.0,21.0,9.13,14.31,14.94
2025-05-21 03:54:48,792.0,562.0,660.0,29.0,9.19,14.31,14.94
2025-05-21 03:54:50,790.0,562.0,648.0,32.0,9.19,14.31,14.94
2025-05-21 03:54:52,791.0,562.0,653.0,26.0,9.19,14.31,14.94
2025-05-21 03:54:54,791.0,562.0,653.0,40.0,9.19,14.31,14.94
2025-05-21 03:54:55,791.0,562.0,651.0,29.0,9.13,14.31,14.94
2025-05-21 03:54:57,790.0,562.0,648.0,30.0,9.19,14.31,14.94
2025-05-21 03:54:59,791.0,561.0,652.0,30.0,9.19,14.31,14.94
2025-05-21 03:55:00,791.0,562.0,635.0,28.0,9.19,14.31,14.94
2025-05-21 03:55:02,790.0,562.0,651.0,35.0,9.19,14.31,14.94
2025-05-21 03:55:04,789.0,562.0,656.0,22.0,9.19,14.31,14.94
2025-05-21 03:55:05,791.0,562.0,655.0,28.0,9.13,14.31,14.94
2025-05-21 03:55:07,789.0,562.0,654.0,31.0,9.19,14.31,14.94
2025-05-21 03:55:09,791.0,562.0,658.0,24.0,9.13,14.31,14.94
2025-05-21 03:55:10,788.0,562.0,655.0,24.0,9.13,14.31,14.94
2025-05-21 03:55:12,791.0,562.0,653.0,20.0,9.19,14.31,14.94
2025-05-21 03:55:14,790.0,562.0,655.0,31.0,9.19,14.31,14.94
2025-05-21 03:55:16,790.0,562.0,654.0,24.0,9.19,14.31,14.94
2025-05-21 03:55:17,791.0,562.0,652.0,26.0,9.13,14.31,14.94
2025-05-21 03:55:19,789.0,562.0,658.0,35.0,9.13,14.31,14.94
2025-05-21 03:55:21,789.0,562.0,642.0,36.0,9.13,14.31,14.94
2025-05-21 03:55:22,789.0,562.0,661.0,28.0,9.13,14.31,14.94
2025-05-21 03:55:24,789.0,562.0,656.0,40.0,9.13,14.31,14.94
2025-05-21 03:55:26,790.0,562.0,654.0,23.0,9.13,14.31,14.94
2025-05-21 03:55:27,789.0,561.0,661.0,29.0,9.19,14.31,14.94
2025-05-21 03:55:29,789.0,562.0,655.0,42.0,9.13,14.31,14.94
2025-05-21 03:55:31,792.0,562.0,655.0,24.0,9.13,14.31,14.94
2025-05-21 03:55:32,791.0,561.0,651.0,24.0,9.13,14.31,14.94
2025-05-21 03:55:34,788.0,562.0,690.0,26.0,9.19,14.31,14.94
2025-05-21 03:55:36,789.0,562.0,660.0,20.0,9.13,14.31,14.94
2025-05-21 03:55:38,790.0,562.0,654.0,26.0,9.13,14.31,14.94
2025-05-21 03:55:39,791.0,562.0,654.0,24.0,9.13,14.31,14.94
2025-05-21 03:55:41,790.0,562.0,658.0,25.0,9.19,14.31,14.94
2025-05-21 03:55:43,790.0,562.0,656.0,28.0,9.13,14.25,14.94
2025-05-21 03:55:44,790.0,563.0,656.0,32.0,9.19,14.25,14.94
2025-05-21 03:55:46,790.0,562.0,655.0,21.0,9.19,14.31,14.94
2025-05-21 03:55:48,788.0,562.0,656.0,18.0,9.13,14.31,14.94
2025-05-21 03:55:49,791.0,562.0,659.0,43.0,9.13,14.31,14.94
2025-05-21 03:55:51,789.0,562.0,655.0,32.0,9.13,14.31,14.94
2025-05-21 03:55:53,790.0,562.0,654.0,29.0,9.13,14.31,14.94
2025-05-21 03:55:54,788.0,562.0,658.0,21.0,9.19,14.31,14.94
2025-05-21 03:55:56,790.0,562.0,645.0,18.0,9.19,14.31,14.94
2025-05-21 03:55:58,791.0,562.0,656.0,25.0,9.13,14.31,14.94
2025-05-21 03:56:00,791.0,562.0,654.0,24.0,9.13,14.31,14.94
2025-05-21 03:56:01,789.0,562.0,654.0,36.0,9.13,14.31,14.94
2025-05-21 03:56:03,788.0,562.0,654.0,22.0,9.13,14.31,14.94
2025-05-21 03:56:05,791.0,562.0,654.0,29.0,9.13,14.31,14.94
2025-05-21 03:56:06,790.0,562.0,654.0,29.0,9.13,14.31,14.94
2025-05-21 03:56:08,788.0,562.0,655.0,23.0,9.13,14.31,14.94
2025-05-21 03:56:10,791.0,562.0,654.0,21.0,9.13,14.31,14.94
2025-05-21 03:56:11,786.0,562.0,645.0,23.0,9.13,14.31,14.94
2025-05-21 03:56:13,788.0,562.0,653.0,28.0,9.13,14.31,14.94
2025-05-21 03:56:15,790.0,562.0,663.0,23.0,9.13,14.31,14.94
2025-05-21 03:56:16,789.0,562.0,630.0,47.0,9.13,14.31,14.94
2025-05-21 03:56:18,791.0,562.0,657.0,27.0,9.13,14.31,14.94
2025-05-21 03:56:20,789.0,562.0,618.0,41.0,9.13,14.31,14.94
2025-05-21 03:56:21,791.0,562.0,654.0,24.0,9.13,14.31,14.94
2025-05-21 03:56:23,791.0,562.0,657.0,24.0,9.13,14.31,14.94
2025-05-21 03:56:25,790.0,562.0,620.0,21.0,9.13,14.31,14.94
2025-05-21 03:56:27,789.0,562.0,657.0,23.0,9.13,14.31,14.94
2025-05-21 03:56:28,791.0,562.0,655.0,23.0,9.13,14.31,14.94
2025-05-21 03:56:30,790.0,562.0,654.0,27.0,9.13,14.31,14.88
2025-05-21 03:56:32,789.0,562.0,656.0,19.0,9.13,14.31,14.88
2025-05-21 03:56:33,791.0,562.0,656.0,30.0,9.13,14.25,14.94
2025-05-21 03:56:35,788.0,562.0,655.0,25.0,9.13,14.31,14.88
2025-05-21 03:56:37,789.0,562.0,655.0,23.0,9.13,14.31,14.88
2025-05-21 03:56:38,790.0,562.0,654.0,36.0,9.13,14.31,14.88
2025-05-21 03:56:40,789.0,562.0,655.0,24.0,9.13,14.31,14.94
2025-05-21 03:56:42,791.0,562.0,642.0,26.0,9.13,14.31,14.94
2025-05-21 03:56:43,789.0,562.0,655.0,31.0,9.13,14.31,14.94
2025-05-21 03:56:45,790.0,562.0,655.0,30.0,9.13,14.31,14.94
2025-05-21 03:56:47,789.0,562.0,655.0,30.0,9.13,14.31,14.94
2025-05-21 03:56:49,788.0,562.0,656.0,19.0,9.13,14.31,14.94
2025-05-21 03:56:50,788.0,562.0,655.0,26.0,9.13,14.31,14.94
2025-05-21 03:56:52,791.0,562.0,666.0,29.0,9.13,14.31,14.94
2025-05-21 03:56:54,791.0,562.0,651.0,18.0,9.13,14.31,14.94
2025-05-21 03:56:55,791.0,562.0,669.0,20.0,9.13,14.31,14.94
2025-05-21 03:56:57,789.0,562.0,660.0,19.0,9.13,14.31,14.94
2025-05-21 03:56:59,788.0,562.0,655.0,24.0,9.13,14.31,14.94
2025-05-21 03:57:00,791.0,562.0,655.0,25.0,9.13,14.31,14.94
2025-05-21 03:57:02,791.0,562.0,654.0,24.0,9.13,14.31,14.94
2025-05-21 03:57:04,788.0,562.0,655.0,29.0,9.13,14.31,14.94
2025-05-21 03:57:05,792.0,562.0,654.0,25.0,9.13,14.31,14.94
2025-05-21 03:57:07,788.0,562.0,654.0,21.0,9.13,14.31,14.94
2025-05-21 03:57:09,791.0,562.0,655.0,23.0,9.13,14.31,14.94
2025-05-21 03:57:11,791.0,562.0,654.0,21.0,9.13,14.31,14.88
2025-05-21 03:57:12,791.0,562.0,654.0,22.0,9.13,14.31,14.94
2025-05-21 03:57:14,789.0,562.0,622.0,33.0,9.13,14.31,14.94
2025-05-21 03:57:16,789.0,562.0,648.0,30.0,9.13,14.31,14.94
2025-05-21 03:57:17,792.0,562.0,655.0,22.0,9.13,14.31,14.94
2025-05-21 03:57:19,789.0,562.0,650.0,28.0,9.13,14.31,14.94
2025-05-21 03:57:21,792.0,562.0,653.0,24.0,9.13,14.31,14.94
2025-05-21 03:57:22,792.0,562.0,657.0,21.0,9.13,14.31,14.94
2025-05-21 03:57:24,790.0,562.0,650.0,30.0,9.13,14.31,14.94
2025-05-21 03:57:26,791.0,562.0,656.0,20.0,9.13,14.31,14.88
2025-05-21 03:57:27,789.0,562.0,649.0,26.0,9.13,14.31,14.94
2025-05-21 03:57:29,790.0,562.0,654.0,23.0,9.13,14.31,14.94
2025-05-21 03:57:31,791.0,562.0,653.0,24.0,9.13,14.31,14.94
2025-05-21 03:57:33,791.0,562.0,645.0,21.0,9.13,14.31,14.88
2025-05-21 03:57:34,790.0,562.0,633.0,21.0,9.13,14.31,14.94
2025-05-21 03:57:36,791.0,562.0,656.0,42.0,9.13,14.31,14.94
2025-05-21 03:57:38,790.0,562.0,661.0,23.0,9.13,14.31,14.94
2025-05-21 03:57:39,792.0,563.0,651.0,22.0,9.13,14.31,14.88
2025-05-21 03:57:41,790.0,562.0,653.0,22.0,9.13,14.31,14.94
2025-05-21 03:57:43,792.0,562.0,653.0,22.0,9.13,14.31,14.94
2025-05-21 03:57:44,789.0,562.0,654.0,21.0,9.13,14.31,14.94
2025-05-21 03:57:46,791.0,562.0,655.0,23.0,9.13,14.31,14.94
2025-05-21 03:57:48,789.0,562.0,654.0,29.0,9.13,14.31,14.88
2025-05-21 03:57:49,789.0,562.0,655.0,23.0,9.13,14.31,14.94
2025-05-21 03:57:51,791.0,562.0,655.0,21.0,9.13,14.31,14.94
2025-05-21 03:57:53,788.0,562.0,654.0,22.0,9.13,14.31,14.94
2025-05-21 03:57:54,791.0,562.0,656.0,22.0,9.13,14.31,14.94
2025-05-21 03:57:56,788.0,562.0,660.0,23.0,9.13,14.31,14.94
2025-05-21 03:57:58,791.0,562.0,641.0,21.0,9.13,14.31,14.94
2025-05-21 03:58:00,789.0,562.0,651.0,20.0,9.13,14.31,14.94
2025-05-21 03:58:01,788.0,562.0,656.0,20.0,9.06,14.31,14.94
2025-05-21 03:58:03,791.0,562.0,654.0,20.0,9.06,14.31,14.88
2025-05-21 03:58:05,789.0,562.0,655.0,21.0,9.13,14.31,14.88
2025-05-21 03:58:06,789.0,562.0,654.0,30.0,9.13,14.31,14.88
2025-05-21 03:58:08,791.0,562.0,656.0,23.0,9.13,14.31,14.88
2025-05-21 03:58:10,789.0,562.0,654.0,29.0,9.13,14.31,14.88
2025-05-21 03:58:11,791.0,562.0,661.0,24.0,9.13,14.31,14.88
2025-05-21 03:58:13,791.0,562.0,648.0,18.0,9.13,14.25,14.88
2025-05-21 03:58:15,791.0,562.0,639.0,19.0,9.13,14.31,14.88
2025-05-21 03:58:16,788.0,562.0,642.0,40.0,9.13,14.31,14.94
2025-05-21 03:58:18,792.0,561.0,655.0,28.0,9.13,14.31,14.88
2025-05-21 03:58:20,790.0,562.0,646.0,28.0,9.13,14.31,14.88
2025-05-21 03:58:22,788.0,562.0,655.0,38.0,9.06,14.31,14.88
2025-05-21 03:58:23,791.0,562.0,655.0,37.0,9.06,14.31,14.88
